gross_yield,net_yield,perf_fee,steth_yield,morpho_yield,borrow_cost,leverage_net,fixed_obligation,fixed_payout,variable_payout,fixed_apr,variable_apr,reserve,tvl,fixed_tvl,variable_tvl,steth_collateral,eth_debt,ltv,leverage_mult,n_loops,steth_eth_peg,min_peg_epoch,deleverage_count,emergency_count,fixed_shortfall,eth_price,avg_steth_apr,avg_borrow_apr,spread,epoch_start,epoch_end
10700.72586180863,9630.653275627768,1070.072586180863,21105.829158801953,721.5603152426207,11126.663612235941,4119.1665784769775,4024.6406570841887,4024.6406570841887,5413.399553031024,0.03,0.09415448508307529,2251.248613452053,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7219079286895811,3.601677965087533,4,1.0008147923461415,1.0,0,0,0,2680.04,0.03057663747277885,0.022310881867764122,0.008265755605014729,2025-05-07 00:00:00+00:00,2025-05-13 00:00:00+00:00
12581.604489372536,11323.444040435283,1258.1604489372537,20438.460620940547,576.2773930796134,8433.133524647625,6330.621911915388,4024.6406570841887,4024.6406570841887,7072.33450254239,0.03,0.12300810366921941,2477.717494260759,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7213416241762528,3.601677965087533,4,1.0016005031867692,1.0,0,0,0,2525.67,0.02960980097991277,0.016909888929920198,0.012699912049992573,2025-05-14 00:00:00+00:00,2025-05-20 00:00:00+00:00
14174.920250829491,12757.428225746542,1417.492025082949,20286.24004436354,514.3159971102784,6625.63579064433,8028.16286362105,4024.6406570841887,4024.6406570841887,8477.639004147422,0.03,0.14745036410784979,2732.86605877569,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7213762244502074,3.601677965087533,4,1.0015524621637513,1.0,0,0,0,2662.5,0.029389274539047907,0.013285543858927709,0.0161037306801202,2025-05-21 00:00:00+00:00,2025-05-27 00:00:00+00:00
14496.341660039887,13046.707494035898,1449.6341660039889,20402.653118601665,437.72801344796636,6344.039472009745,8393.850356710782,4024.6406570841887,4024.6406570841887,8761.132687070993,0.03,0.15238112923584188,2993.800208656408,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.721484039087623,3.601677965087533,4,1.0014027956296205,1.0,0,0,0,2595.29,0.029557925594701235,0.012720894614697439,0.016837030980003796,2025-05-28 00:00:00+00:00,2025-06-03 00:00:00+00:00
11151.657459872855,10036.491713885569,1115.1657459872856,19092.31595227353,572.2143407856653,8512.872833186339,5278.492801667704,4024.6406570841887,4024.6406570841887,5811.121222523669,0.03,0.10107200126317951,3194.530042934119,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7221245339532587,3.601677965087533,4,1.000514592391984,1.0,0,0,0,2816.82,0.027659601477678104,0.017069780012730323,0.010589821464947781,2025-06-04 00:00:00+00:00,2025-06-10 00:00:00+00:00
12178.78800985117,10960.909208866053,1217.878800985117,19442.16559226855,557.6904563591859,7821.068038776563,6223.012055363329,4024.6406570841887,4024.6406570841887,6717.050367604543,0.03,0.11682869746512185,3413.7482271114404,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7221896150835548,3.601677965087533,4,1.0004244296159062,1.0,0,0,0,2510.59,0.02816643897416418,0.015682591940768143,0.012483847033396035,2025-06-11 00:00:00+00:00,2025-06-17 00:00:00+00:00
13999.44805129975,12599.503246169776,1399.944805129975,20279.54677870235,460.8741385377415,6740.97286594034,7907.990896934417,4024.6406570841887,4024.6406570841887,8322.872524162192,0.03,0.14475853283096382,3665.738292034836,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7227457880167236,3.601677965087533,4,0.9996545752650976,0.9996545752650976,0,0,0,2449.6,0.029379577807586127,0.01351681461102206,0.015862763196564066,2025-06-18 00:00:00+00:00,2025-06-24 00:00:00+00:00
14910.290720731275,13419.261648658146,1491.0290720731275,21511.96354050903,518.561306647114,7120.234126424868,8418.967898748015,4024.6406570841887,4024.6406570841887,9126.235758600795,0.03,0.1587313148013781,3934.123525007999,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7233178376248027,3.601677965087533,4,0.9988639795155546,0.9986750415276462,0,0,0,2405.51,0.031165016335378968,0.01427729892820627,0.0168877174071727,2025-06-25 00:00:00+00:00,2025-07-01 00:00:00+00:00
14492.243614362676,13043.01925292641,1449.2243614362678,21536.487182340967,525.9346335706297,7570.178201548919,7986.738516385591,4024.6406570841887,4024.6406570841887,8757.518210783694,0.03,0.15231826316613065,4194.983910066527,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7230115427904887,3.601677965087533,4,0.9992871357986854,0.9989427904980338,0,0,0,2616.0,0.03120054445892084,0.015179514494079371,0.01602102996484147,2025-07-02 00:00:00+00:00,2025-07-08 00:00:00+00:00
13473.940194638068,12126.54617517426,1347.394019463807,19975.24143577566,484.80392293322177,6986.105164070813,7443.043136948364,4024.6406570841887,4024.6406570841887,7859.374594586587,0.03,0.13669697955584525,4437.514833570012,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7234316906333659,3.601677965087533,4,0.9987067792288022,0.9987067792288022,0,0,0,3138.24,0.028938721678140076,0.014008347197623148,0.014930374480516928,2025-07-09 00:00:00+00:00,2025-07-15 00:00:00+00:00
14175.593077748263,12758.033769973437,1417.5593077748263,20037.94863801683,457.4674750266615,6319.823035295229,8154.621915758895,4024.6406570841887,4024.6406570841887,8478.23243748978,0.03,0.14746068560919723,4692.675508969481,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7227993101919572,3.601677965087533,4,0.9995805523840628,0.9985991599161889,0,0,0,3748.7,0.02902956745233041,0.012672336477449394,0.016357230974881017,2025-07-16 00:00:00+00:00,2025-07-22 00:00:00+00:00
13899.72016151177,12509.748145360592,1389.972016151177,19619.056428790078,467.89038985469114,6187.226657132999,7984.630821899432,4024.6406570841887,4024.6406570841887,8234.912525369193,0.03,0.1432286571376713,4942.870471876692,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7219171807765793,3.601677965087533,4,1.0008019659087406,0.999650099293384,0,0,0,3793.66,0.028422705948556875,0.012406457842813792,0.016016248105743085,2025-07-23 00:00:00+00:00,2025-07-29 00:00:00+00:00
14287.551323486547,12858.796191137892,1428.7551323486548,20502.108813348827,487.76148521553904,6702.318975077818,8107.412837305415,4024.6406570841887,4024.6406570841887,8576.979610230945,0.03,0.14917818107794534,5200.04639569945,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7214292172567592,3.601677965087533,4,1.0014788928175018,1.0,0,0,0,3612.47,0.029702009994324038,0.013439306885182772,0.016262703109141265,2025-07-30 00:00:00+00:00,2025-08-05 00:00:00+00:00
14379.908269587648,12941.917442628883,1437.990826958765,21380.808108091496,569.2764001289258,7570.176238632774,7874.28544555742,4024.6406570841887,4024.6406570841887,8658.438436692117,0.03,0.15059498280960928,5458.884744552028,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7219174411365293,3.601677965087533,4,1.0008016049689223,1.0,0,0,0,4590.01,0.030975007590427865,0.015179510558093547,0.015795497032334318,2025-08-06 00:00:00+00:00,2025-08-12 00:00:00+00:00
14802.32402248332,13322.091620234989,1480.2324022483322,22223.49504794061,611.9537049347449,8033.1247303920345,8020.053242184925,4024.6406570841887,4024.6406570841887,9031.0091307461,0.03,0.15707505166690536,5725.326576956728,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7213651777887686,3.601677965087533,4,1.0015677994870702,1.0,0,0,0,4075.2,0.03219583302537962,0.016107802224891308,0.016088030800488314,2025-08-13 00:00:00+00:00,2025-08-19 00:00:00+00:00
12704.061391516292,11433.655252364662,1270.4061391516293,22959.552991105014,691.758576365413,10947.250175954136,5637.620454967406,4024.6406570841887,4024.6406570841887,7180.341490233181,0.03,0.12488665377655567,5953.999682004021,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7215273734773142,3.601677965087533,4,1.0013426521332283,1.0,0,0,0,4601.95,0.033262181886528776,0.021951126947342962,0.011311054939185813,2025-08-20 00:00:00+00:00,2025-08-26 00:00:00+00:00
15617.345764985557,14055.611188487,1561.7345764985557,23346.694187794958,588.3593919498171,8317.707814759216,8546.814892380457,4024.6406570841887,4024.6406570841887,9749.858307633072,0.03,0.16957789270776094,6235.1119057737615,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7220506030345557,3.601677965087533,4,1.0006170352992825,1.0,0,0,0,4327.22,0.033823044761562025,0.016678440450162885,0.01714460431139914,2025-08-27 00:00:00+00:00,2025-09-02 00:00:00+00:00
16313.012610513544,14681.71134946219,1631.3012610513545,21528.583187062835,458.27672770252434,5673.847304251814,9877.359949774314,4024.6406570841887,4024.6406570841887,10363.436465388759,0.03,0.18024976995158304,6528.746132763005,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7211698295579135,3.601677965087533,4,1.001839101044196,1.0,0,0,0,4310.67,0.031189093707737956,0.011377043591188045,0.019812050116549913,2025-09-03 00:00:00+00:00,2025-09-09 00:00:00+00:00
15273.348256256602,13746.013430630941,1527.3348256256604,20612.41041088057,434.364129185121,5773.426283809088,9115.98206784112,4024.6406570841887,4024.6406570841887,9446.452504934134,0.03,0.16430079892510438,6803.666401375624,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.721363446306207,3.601677965087533,4,1.0015702035417642,1.0,0,0,0,4503.24,0.02986180717334128,0.01157671664025656,0.01828509053308472,2025-09-10 00:00:00+00:00,2025-09-16 00:00:00+00:00
15587.261727425954,14028.535554683358,1558.7261727425955,21208.852277231927,437.26676174877815,6058.8573115547515,9261.391797149174,4024.6406570841887,4024.6406570841887,9723.324186505502,0.03,0.16911638852957783,7084.237112469292,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7206373908113273,3.601677965087533,4,1.0025793040395479,1.0,0,0,0,4165.97,0.030725890104355034,0.012149055138422796,0.018576834965932237,2025-09-17 00:00:00+00:00,2025-09-23 00:00:00+00:00
18524.07517651766,16671.667658865896,1852.4075176517663,24981.72289963871,548.8650030772482,7006.512726198296,11039.07564342516,4024.6406570841887,4024.6406570841887,12313.59364860439,0.03,0.2141685752453692,7417.67046564661,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7202978366298699,3.601677965087533,4,1.0030519279703958,1.0,0,0,0,4146.64,0.03619175910125816,0.014049267883616984,0.022142491217641176,2025-09-24 00:00:00+00:00,2025-09-30 00:00:00+00:00
17883.873352327162,16095.486017094445,1788.3873352327164,24165.005382508953,477.2138160839286,6758.345846265719,10697.285289919782,4024.6406570841887,4024.6406570841887,11748.935639668367,0.03,0.2043475591613748,7739.580185988499,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7202473829729713,3.601677965087533,4,1.003122192214351,1.0,0,0,0,4450.75,0.03500855633528059,0.01355165043649847,0.021456905898782123,2025-10-01 00:00:00+00:00,2025-10-07 00:00:00+00:00
12819.95955417381,11537.963598756429,1281.995955417381,22295.878098227302,685.1785007694364,10161.09704482293,5944.366942440005,4024.6406570841887,4024.6406570841887,7282.563669697112,0.03,0.1266645895408033,7970.339457963627,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7205737660983629,3.601677965087533,4,1.0026678290781277,1.0,0,0,0,4126.89,0.032300696486139084,0.020374754168412827,0.011925942317726257,2025-10-08 00:00:00+00:00,2025-10-14 00:00:00+00:00
13953.916184876947,12558.524566389253,1395.3916184876948,21656.38529469086,608.6328494503945,8311.101959264306,7332.423356101741,4024.6406570841887,4024.6406570841887,8282.71341797728,0.03,0.1440600512341048,8221.509949291412,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.727750090126213,3.601677965087533,4,0.9927805486347578,0.991326905165635,0,0,0,3875.04,0.031374244392119825,0.016665194569212508,0.014709049822907317,2025-10-15 00:00:00+00:00,2025-10-21 00:00:00+00:00
15146.178152113254,13631.560336901928,1514.6178152113255,21171.749827883345,449.6805867803153,6475.252262550407,8818.195831221961,4024.6406570841887,4024.6406570841887,9334.288473079701,0.03,0.16234994594249336,8494.141156029451,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7252782914571635,3.601677965087533,4,0.9961640135304786,0.9929803030530218,0,0,0,3980.36,0.030672138691200494,0.012983998917237243,0.017688139773963253,2025-10-22 00:00:00+00:00,2025-10-28 00:00:00+00:00
13024.153757018841,11721.738381316956,1302.4153757018842,20636.49840524049,493.0118081756119,8105.356456397262,6801.4518973510885,4024.6406570841887,4024.6406570841887,7462.662956606429,0.03,0.1297970307095475,8728.57592365579,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7249595656198229,3.601677965087533,4,0.9966019734173442,0.9962063533504161,0,0,0,3286.85,0.02989670416153577,0.016252639308330687,0.013644064853205084,2025-10-29 00:00:00+00:00,2025-11-04 00:00:00+00:00
13986.844065291758,12588.159658762583,1398.684406529176,22101.60341060275,621.7360744550595,8736.495419766054,7228.633929345859,4024.6406570841887,4024.6406570841887,8311.755808503143,0.03,0.14456518138360822,8980.33911683104,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.724786427587268,3.601677965087533,4,0.9968400431415417,0.9964714706974566,0,0,0,3416.88,0.03201924501370756,0.01751818191342743,0.014501063100280126,2025-11-05 00:00:00+00:00,2025-11-11 00:00:00+00:00
13948.958783004739,12554.062904704264,1394.895878300474,20747.334514086233,552.9652356982496,7351.340966779743,7635.530031356916,4024.6406570841887,4024.6406570841887,8278.34098952599,0.03,0.14398400221068416,9231.420374925126,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7253180994049281,3.601677965087533,4,0.9961093406289638,0.9961093406289638,0,0,0,3122.66,0.03005727570286545,0.014740708050085321,0.01531656765278013,2025-11-12 00:00:00+00:00,2025-11-18 00:00:00+00:00
11815.712893635147,10634.141604271632,1181.5712893635148,18569.36141032496,524.2382349528693,7277.886751642684,6135.72181505633,4024.6406570841887,4024.6406570841887,6396.818115102011,0.03,0.11125894364480995,9444.10320701056,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7249551767084323,3.601677965087533,4,0.996608006890714,0.9959214243512879,0,0,0,2959.2,0.026901981801919668,0.014593419664840167,0.0123085621370795,2025-11-19 00:00:00+00:00,2025-11-25 00:00:00+00:00
13094.267314217648,11784.840582795883,1309.426731421765,19303.813683928904,482.4061550419165,6691.952524753173,7252.188842258925,4024.6406570841887,4024.6406570841887,7524.503114055777,0.03,0.1308726077337558,9679.800018666478,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.724377816957905,3.601677965087533,4,0.9974023456139074,0.9963424228492594,0,0,0,2997.19,0.027966004482198045,0.013418520362228412,0.014547484119969633,2025-11-26 00:00:00+00:00,2025-12-02 00:00:00+00:00
12723.799019175278,11451.41911725775,1272.3799019175278,20118.49425860863,596.1938733748975,7990.889112808249,6541.738098933607,4024.6406570841887,4024.6406570841887,7197.750077828407,0.03,0.12518943885365832,9908.828401011633,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7236732613554245,3.601677965087533,4,0.9983733990548114,0.9975949309784518,0,0,0,3318.92,0.02914625626954413,0.016023112518492016,0.013123143751052113,2025-12-03 00:00:00+00:00,2025-12-09 00:00:00+00:00
13662.086884521686,12295.878196069518,1366.2086884521686,20171.29359450046,541.4508435357146,7050.657553514487,7520.109344810285,4024.6406570841887,4024.6406570841887,8025.31997506394,0.03,0.13958324385200493,10154.745964933023,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7235580076926011,3.601677965087533,4,0.998532427342638,0.9984268409482613,0,0,0,2962.03,0.029222748225402436,0.01413778588520744,0.015084962340194996,2025-12-10 00:00:00+00:00,2025-12-16 00:00:00+00:00
14640.536198584177,13176.48257872576,1464.0536198584177,20735.392682715465,489.6176117793591,6584.474095910645,8393.770700816203,4024.6406570841887,4024.6406570841887,8888.312270067056,0.03,0.15459314555438056,10418.275616507539,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7237772060224305,3.601677965087533,4,0.9982300184818275,0.9982300184818275,0,0,0,2963.51,0.030039975219390593,0.013203007553285259,0.016836967666105332,2025-12-17 00:00:00+00:00,2025-12-23 00:00:00+00:00
16366.420085837874,14729.778077254086,1636.6420085837874,21505.63173075268,386.2101554033479,5525.421800318154,10009.206431727773,4024.6406570841887,4024.6406570841887,10410.541858624816,0.03,0.1810690673267959,10712.871178052621,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7239808146377178,3.601677965087533,4,0.9979492814406076,0.9977376359261105,0,0,0,2971.13,0.031155843255752026,0.01107942482604576,0.020076418429706266,2025-12-24 00:00:00+00:00,2025-12-30 00:00:00+00:00
17503.646257442226,15753.281631698002,1750.3646257442226,22462.240065810154,371.13682733901817,5329.7306357069465,10895.905190761048,4024.6406570841887,4024.6406570841887,11413.575341979855,0.03,0.19851468541229245,11027.93681068658,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7236238497393042,3.601677965087533,4,0.9984415715496191,0.997747220080691,0,0,0,3296.05,0.03254170997742462,0.01068703024952558,0.02185467972789904,2025-12-31 00:00:00+00:00,2026-01-06 00:00:00+00:00
18122.021463646157,16309.81931728154,1812.2021463646158,24027.543752007914,478.4835870646748,6384.005875426432,10972.329627283169,4024.6406570841887,4024.6406570841887,11958.982273851721,0.03,0.20800087026306385,11354.133197032212,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7244136888050884,3.601677965087533,4,0.9973529557900057,0.9971652937232229,0,0,0,3324.46,0.0348094116150887,0.012801034154849303,0.022008377460239398,2026-01-07 00:00:00+00:00,2026-01-13 00:00:00+00:00
16445.116778800388,14800.60510092035,1644.5116778800389,23606.725393014516,516.430103116923,7678.038717331051,9374.317955924591,4024.6406570841887,4024.6406570841887,10479.952341817754,0.03,0.18227631394518734,11650.145299050619,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7236652627578838,3.601677965087533,4,0.9983844339730609,0.9976770771265315,0,0,0,2937.1,0.03419975964131326,0.015395793453314275,0.01880396618799899,2026-01-14 00:00:00+00:00,2026-01-20 00:00:00+00:00
16753.86268968651,15078.47642071786,1675.3862689686512,23585.30114337882,510.110123288531,7341.548576980841,9695.332254532139,4024.6406570841887,4024.6406570841887,10752.266235219315,0.03,0.18701263059113593,11951.714827464975,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7237759191245963,3.601677965087533,4,0.9982317933682459,0.9976692720621149,0,0,0,3023.01,0.034168721698699965,0.01472107261761245,0.019447649081087516,2026-01-21 00:00:00+00:00,2026-01-27 00:00:00+00:00
12836.479980932627,11552.831982839365,1283.6479980932627,21986.793740031742,596.8781999602141,9747.19195905933,6135.004436857171,4024.6406570841887,4024.6406570841887,7297.13468609839,0.03,0.126918021147497,12182.771467121762,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.724134807567953,3.601677965087533,4,0.9977370597210202,0.9977370597210202,0,0,0,2231.19,0.031852916856258455,0.019544802999332523,0.012308113856925932,2026-01-28 00:00:00+00:00,2026-02-03 00:00:00+00:00
8965.626166734815,8069.063550061333,896.5626166734816,20207.819491417475,727.2334332127635,11969.426757895424,2627.7246817695795,4024.6406570841887,4024.6406570841887,3883.0416219759177,0.03,0.06753718821079542,12344.152738122988,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7231449966617892,3.601677965087533,4,0.9991027208647113,0.9983443078594652,0,0,0,2021.79,0.029275664370037,0.024000767501103186,0.005274896868933815,2026-02-04 00:00:00+00:00,2026-02-10 00:00:00+00:00
11791.370572535954,10612.233515282358,1179.1370572535955,19787.416657646852,594.3421862486181,8590.388271359516,5703.084494175386,4024.6406570841887,4024.6406570841887,6375.348187892523,0.03,0.11088552026798781,12556.397408428635,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7230732459052358,3.601677965087533,4,0.9992018621017886,0.9987330436964708,0,0,0,1991.01,0.02866661437991272,0.017225211851445023,0.011441402528467697,2026-02-11 00:00:00+00:00,2026-02-17 00:00:00+00:00
14018.982220372047,12617.083998334841,1401.8982220372047,20057.826016647112,439.60571301131796,6478.449509286384,8010.3538987112515,4024.6406570841887,4024.6406570841887,8340.101661283956,0.03,0.14505819675161735,12808.739088395332,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7222504396513563,3.601677965087533,4,1.000340178530398,0.9995740406752223,0,0,0,1851.95,0.029058364397274595,0.012990409949035669,0.016067954448238927,2026-02-18 00:00:00+00:00,2026-02-24 00:00:00+00:00
13287.591298983269,11958.83216908494,1328.759129898327,21266.15720251291,682.3363094162638,8660.902212945904,6700.741202200657,4024.6406570841887,4024.6406570841887,7695.014868619053,0.03,0.1338382943220528,13047.915731777031,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7230315804981332,3.601677965087533,4,0.999259442093431,0.999259442093431,0,0,0,1983.06,0.030808909440507983,0.017366604480501792,0.013442304960006191,2026-02-25 00:00:00+00:00,2026-03-03 00:00:00+00:00
15030.951730233402,13527.856557210062,1503.0951730233403,22616.22586697385,619.8549869232515,8205.1291236637,8131.7385979674145,4024.6406570841887,4024.6406570841887,9232.658768981672,0.03,0.16058231501764547,13318.472862921233,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7224210216753343,3.601677965087533,4,1.0001039727069234,0.9989993618645391,0,0,0,2036.87,0.032764793751234776,0.016452700734701595,0.01631209301653318,2026-03-04 00:00:00+00:00,2026-03-10 00:00:00+00:00
17655.309251532104,15889.778326378893,1765.5309251532105,23268.117022061408,468.27563460546287,6081.0834051347665,10726.67895790151,4024.6406570841887,4024.6406570841887,11547.342102767127,0.03,0.20084127157312823,13636.268429448812,10000000,7000000.0,3000000.0000000005,36016779.65087533,26021984.04768487,0.7226078644118507,3.601677965087533,4,0.9998453785616555,0.9997281906989499,0,0,0,2318.01,0.03370920770298471,0.012193622293998547,0.02151558540898616,2026-03-11 00:00:00+00:00,2026-03-17 00:00:00+00:00
