timestamp,open,high,low,close,volume,quote_volume
2025-03-31 00:00:00+00:00,1807.93,1854.41,1776.59,1822.11,1062738.1632,1930970364.68409
2025-04-01 00:00:00+00:00,1822.04,1927.69,1817.6,1905.18,740610.5472,1391990519.282249
2025-04-02 00:00:00+00:00,1905.21,1956.77,1780.89,1794.87,1533994.1846,2874124419.677036
2025-04-03 00:00:00+00:00,1794.74,1845.3,1748.05,1816.6,1349806.8708,2420927667.815586
2025-04-04 00:00:00+00:00,1816.71,1835.77,1758.41,1816.18,1493437.5731,2686233419.336983
2025-04-05 00:00:00+00:00,1816.21,1826.85,1763.0,1805.48,366880.9124,660146473.924551
2025-04-06 00:00:00+00:00,1805.52,1816.48,1535.01,1579.69,1337149.3431,2209974953.838952
2025-04-07 00:00:00+00:00,1579.72,1638.18,1409.16,1552.43,3121459.2201,4778127012.536567
2025-04-08 00:00:00+00:00,1552.43,1618.25,1444.04,1472.25,1744850.4705,2665565255.515049
2025-04-09 00:00:00+00:00,1472.24,1689.51,1383.67,1669.19,2758160.1995,4156609460.621261
2025-04-10 00:00:00+00:00,1669.08,1669.68,1471.54,1521.43,866049.5344,1352338261.263063
2025-04-11 00:00:00+00:00,1521.31,1591.16,1503.63,1566.01,730005.4195,1135524367.322758
2025-04-12 00:00:00+00:00,1565.85,1669.44,1545.01,1644.0,554919.4139,895470415.146548
2025-04-13 00:00:00+00:00,1644.03,1649.7,1561.54,1597.39,617164.3672,991267280.565406
2025-04-14 00:00:00+00:00,1597.18,1691.37,1595.01,1623.63,801652.5051,1316401792.823365
2025-04-15 00:00:00+00:00,1623.6,1661.33,1582.99,1588.6,642312.9106000001,1043089848.77027
2025-04-16 00:00:00+00:00,1588.6,1613.69,1537.98,1577.21,700158.1793,1105945419.146217
2025-04-17 00:00:00+00:00,1577.13,1617.0,1562.82,1583.77,489241.9606,779207134.516594
2025-04-18 00:00:00+00:00,1583.84,1600.62,1573.46,1588.49,223229.9021,354138637.424373
2025-04-19 00:00:00+00:00,1588.62,1631.98,1584.62,1612.95,205211.8527,329409552.24736
2025-04-20 00:00:00+00:00,1612.94,1619.28,1565.6,1587.34,245778.479,391094078.553599
2025-04-21 00:00:00+00:00,1587.33,1658.75,1563.47,1579.64,589001.6137,949885627.884943
2025-04-22 00:00:00+00:00,1579.55,1779.0,1535.01,1757.39,690000.0869,1147375171.406167
2025-04-23 00:00:00+00:00,1757.44,1837.09,1746.0,1796.02,808844.2473,1449912282.635689
2025-04-24 00:00:00+00:00,1795.9,1803.58,1723.01,1770.48,591568.9563,1042787540.920733
2025-04-25 00:00:00+00:00,1770.5,1828.82,1739.52,1785.91,592181.0509,1057035785.846818
2025-04-26 00:00:00+00:00,1785.92,1842.5,1779.81,1821.58,416834.9425,751930627.925982
2025-04-27 00:00:00+00:00,1821.83,1858.14,1782.33,1791.86,414564.8758,749294537.578735
2025-04-28 00:00:00+00:00,1791.84,1828.57,1744.78,1800.31,684571.1724,1224207821.217309
2025-04-29 00:00:00+00:00,1800.53,1843.78,1780.67,1798.05,588060.5242,1066961933.102939
2025-04-30 00:00:00+00:00,1798.13,1817.3,1732.35,1793.68,481340.2218,859400413.325876
2025-05-01 00:00:00+00:00,1793.74,1874.16,1792.51,1838.5,523218.3967,960672333.085131
2025-05-02 00:00:00+00:00,1838.67,1872.13,1813.34,1843.09,455866.2128,838969546.76509
2025-05-03 00:00:00+00:00,1843.03,1849.2,1809.76,1833.85,212423.154,389071879.741712
2025-05-04 00:00:00+00:00,1833.95,1850.31,1802.87,1808.91,301900.8536,552791757.694278
2025-05-05 00:00:00+00:00,1808.78,1833.42,1781.76,1820.16,442572.5865,800699118.713235
2025-05-06 00:00:00+00:00,1820.09,1820.84,1751.01,1817.04,470504.5397,840466487.880755
2025-05-07 00:00:00+00:00,1817.13,1850.54,1787.14,1811.31,522031.5542,950451781.191529
2025-05-08 00:00:00+00:00,1811.4,2226.48,1808.77,2206.93,1014550.5265,2046926710.985242
2025-05-09 00:00:00+00:00,2206.84,2492.14,2184.25,2345.52,1114892.4962,2586863529.874342
2025-05-10 00:00:00+00:00,2345.34,2601.17,2316.66,2583.29,630941.3642,1513443715.467425
2025-05-11 00:00:00+00:00,2583.1,2608.71,2434.84,2515.08,223115.6048,560506301.739075
2025-05-12 00:00:00+00:00,2515.26,2624.88,2407.54,2495.58,287123.4025,723074118.048323
2025-05-13 00:00:00+00:00,2495.58,2739.84,2415.49,2680.04,265170.9145,684723412.85542
2025-05-14 00:00:00+00:00,2679.7,2725.7,2547.67,2610.44,232218.4563,608652951.658102
2025-05-15 00:00:00+00:00,2610.45,2647.5,2478.0,2549.43,215154.0279,549351536.984198
2025-05-16 00:00:00+00:00,2549.32,2649.79,2530.16,2537.89,172935.0587,447289242.228344
2025-05-17 00:00:00+00:00,2537.88,2539.29,2447.01,2476.28,135226.5487,335989213.726123
2025-05-18 00:00:00+00:00,2476.26,2588.65,2315.0,2498.7,250442.9584,618577759.037194
2025-05-19 00:00:00+00:00,2498.7,2548.29,2348.01,2528.99,280874.6717,687450361.914153
2025-05-20 00:00:00+00:00,2529.46,2588.75,2443.35,2525.67,199356.8077,501397873.777156
2025-05-21 00:00:00+00:00,2525.52,2617.58,2453.84,2552.39,348013.1232,881580894.462796
2025-05-22 00:00:00+00:00,2552.96,2693.61,2546.03,2665.4,281918.9504,743091680.302318
2025-05-23 00:00:00+00:00,2665.48,2734.42,2498.02,2527.18,273359.7516,713135952.039827
2025-05-24 00:00:00+00:00,2527.1,2576.82,2515.86,2531.49,70455.6829,179624387.416596
2025-05-25 00:00:00+00:00,2531.5,2555.62,2463.33,2552.54,93501.7779,234314927.95557702
2025-05-26 00:00:00+00:00,2552.68,2600.62,2526.57,2564.9,85675.408,219472629.715773
2025-05-27 00:00:00+00:00,2564.9,2713.77,2510.04,2662.5,157141.2479,414748401.972242
2025-05-28 00:00:00+00:00,2662.4,2690.52,2609.96,2682.5,122928.0289,325096705.925542
2025-05-29 00:00:00+00:00,2682.51,2790.0,2616.92,2631.61,170031.4762,457949868.865783
2025-05-30 00:00:00+00:00,2631.61,2650.17,2508.28,2532.24,176533.1494,457071998.088288
2025-05-31 00:00:00+00:00,2532.24,2552.1,2476.5,2529.5,72462.9995,182825698.78647
2025-06-01 00:00:00+00:00,2529.42,2551.09,2469.56,2540.7,63973.9317,160986799.64672
2025-06-02 00:00:00+00:00,2540.7,2616.8,2476.13,2609.3,103581.1627,262047056.893695
2025-06-03 00:00:00+00:00,2609.3,2657.77,2576.87,2595.29,123236.3577,322644669.557057
2025-06-04 00:00:00+00:00,2595.29,2681.14,2585.38,2609.09,89156.074,234672822.227625
2025-06-05 00:00:00+00:00,2609.27,2642.68,2391.91,2415.31,226045.19460000002,571976453.951337
2025-06-06 00:00:00+00:00,2415.4,2532.93,2383.34,2478.45,116296.1653,287491934.594179
2025-06-07 00:00:00+00:00,2478.45,2546.75,2459.01,2526.2,70635.4138,176852142.424572
2025-06-08 00:00:00+00:00,2526.2,2550.39,2491.32,2511.22,59282.6081,149226262.122341
2025-06-09 00:00:00+00:00,2511.22,2695.46,2479.21,2681.38,151763.1358,389366455.826638
2025-06-10 00:00:00+00:00,2681.22,2827.7,2656.57,2816.82,268042.0151,733958114.618337
2025-06-11 00:00:00+00:00,2816.82,2880.5,2743.56,2772.5,251799.4987,708718535.835287
2025-06-12 00:00:00+00:00,2772.51,2785.88,2617.5,2643.91,215370.8283,586884977.127484
2025-06-13 00:00:00+00:00,2643.98,2646.82,2438.28,2580.39,382784.491,967602187.691047
2025-06-14 00:00:00+00:00,2580.49,2580.9,2489.09,2532.01,85981.4845,217460667.893845
2025-06-15 00:00:00+00:00,2532.02,2560.26,2492.61,2548.12,101801.379,257877034.415394
2025-06-16 00:00:00+00:00,2548.01,2681.27,2515.0,2545.61,199988.9154,521801942.523016
2025-06-17 00:00:00+00:00,2545.89,2619.48,2454.29,2510.59,239225.5309,605982121.950728
2025-06-18 00:00:00+00:00,2510.59,2549.09,2466.36,2525.64,206740.4042,519087268.38373697
2025-06-19 00:00:00+00:00,2525.64,2547.95,2485.58,2521.73,86560.5727,217923191.056397
2025-06-20 00:00:00+00:00,2521.8,2569.53,2367.58,2406.72,225143.8085,555534504.888375
2025-06-21 00:00:00+00:00,2406.86,2449.03,2215.5,2296.99,171104.8509,401172479.702537
2025-06-22 00:00:00+00:00,2296.99,2319.42,2112.39,2228.41,326326.3461,725180933.483429
2025-06-23 00:00:00+00:00,2228.39,2440.57,2189.2,2413.38,333630.2135,764887976.278298
2025-06-24 00:00:00+00:00,2413.39,2483.62,2377.78,2449.6,217517.68170000002,527756620.174585
2025-06-25 00:00:00+00:00,2449.68,2470.25,2390.33,2419.69,156886.7993,381340961.154296
2025-06-26 00:00:00+00:00,2419.89,2521.8,2395.14,2417.27,164800.5976,404444093.353599
2025-06-27 00:00:00+00:00,2417.26,2464.5,2383.11,2424.35,112559.0096,273314511.409932
2025-06-28 00:00:00+00:00,2424.36,2449.06,2407.05,2436.85,46837.0933,113813396.50363
2025-06-29 00:00:00+00:00,2436.86,2525.6,2412.25,2500.81,83882.1674,206584460.784031
2025-06-30 00:00:00+00:00,2501.1,2525.0,2433.92,2486.05,175623.5568,436009403.130242
2025-07-01 00:00:00+00:00,2486.16,2501.52,2386.66,2405.51,132882.258,323933421.665679
2025-07-02 00:00:00+00:00,2405.5,2620.29,2374.01,2571.41,191480.8767,480847799.331446
2025-07-03 00:00:00+00:00,2571.27,2637.04,2557.29,2592.03,165659.9831,429480014.104331
2025-07-04 00:00:00+00:00,2592.02,2604.0,2474.52,2508.69,150531.0261,380172108.27876
2025-07-05 00:00:00+00:00,2508.69,2530.48,2488.41,2516.92,50443.808,126735862.433218
2025-07-06 00:00:00+00:00,2516.98,2605.55,2504.14,2570.8,102137.4886,260338185.418118
2025-07-07 00:00:00+00:00,2570.81,2591.31,2512.26,2542.55,133371.3958,340404850.865777
2025-07-08 00:00:00+00:00,2542.75,2628.53,2523.38,2616.0,161833.8484,417807595.576678
2025-07-09 00:00:00+00:00,2615.99,2796.67,2589.99,2769.59,300391.1977,806672474.058189
2025-07-10 00:00:00+00:00,2769.62,3000.0,2756.29,2951.5,332886.6983,943759476.391804
2025-07-11 00:00:00+00:00,2951.57,3041.43,2914.33,2959.11,338185.635,1008885719.270827
2025-07-12 00:00:00+00:00,2959.11,2981.61,2904.47,2944.12,144139.3831,424287880.513614
2025-07-13 00:00:00+00:00,2944.48,3021.56,2937.45,2973.58,124144.9911,369425803.317683
2025-07-14 00:00:00+00:00,2973.44,3083.55,2964.41,3014.4,312331.8103,945675155.702357
2025-07-15 00:00:00+00:00,3014.3,3144.69,2933.0,3138.24,344941.7163,1040524758.19218
2025-07-16 00:00:00+00:00,3138.31,3426.46,3101.16,3372.91,366226.0918,1194503771.662768
2025-07-17 00:00:00+00:00,3372.91,3526.57,3312.26,3480.0,839294.9636,2874827040.175288
2025-07-18 00:00:00+00:00,3479.8,3677.98,3461.98,3549.67,1411375.1474,5072323323.703879
2025-07-19 00:00:00+00:00,3549.67,3611.52,3509.24,3594.11,670504.2758,2388556978.376745
2025-07-20 00:00:00+00:00,3594.01,3826.0,3580.88,3758.87,1116338.3209,4156630398.972156
2025-07-21 00:00:00+00:00,3759.1,3860.0,3703.4,3764.02,316717.2443,1198555805.326147
2025-07-22 00:00:00+00:00,3764.08,3800.92,3618.13,3748.7,251659.2972,930663702.39001
2025-07-23 00:00:00+00:00,3748.7,3766.29,3528.13,3630.4,241274.2153,876855473.95467
2025-07-24 00:00:00+00:00,3630.48,3773.94,3508.0,3709.39,246206.437,901330167.384013
2025-07-25 00:00:00+00:00,3709.56,3747.39,3575.18,3725.96,240368.1993,878974391.417114
2025-07-26 00:00:00+00:00,3726.0,3796.02,3694.57,3743.29,136934.6748,513089929.769414
2025-07-27 00:00:00+00:00,3743.3,3881.43,3731.79,3874.11,155286.4081,592007831.907435
2025-07-28 00:00:00+00:00,3874.12,3942.28,3754.0,3798.6,177150.0738,680879901.831978
2025-07-29 00:00:00+00:00,3798.63,3886.64,3716.1,3793.66,200720.1701,762386627.834183
2025-07-30 00:00:00+00:00,3793.55,3834.04,3676.29,3810.78,227618.025,859897650.679763
2025-07-31 00:00:00+00:00,3810.79,3878.9,3684.27,3698.47,229038.3107,868015162.678891
2025-08-01 00:00:00+00:00,3698.47,3724.21,3430.43,3486.93,440443.879,1584349672.15041
2025-08-02 00:00:00+00:00,3486.92,3537.71,3367.28,3393.59,330981.6263,1144982910.401468
2025-08-03 00:00:00+00:00,3393.71,3522.7,3354.07,3497.68,174343.6212,604578727.762269
2025-08-04 00:00:00+00:00,3497.68,3737.77,3491.62,3721.34,267319.2562,968821923.178306
2025-08-05 00:00:00+00:00,3721.2,3722.0,3545.48,3612.47,328876.4574,1190549843.162354
2025-08-06 00:00:00+00:00,3612.48,3699.59,3564.2,3684.2,252859.0314,916689089.428946
2025-08-07 00:00:00+00:00,3684.2,3929.5,3648.71,3911.8,289964.3851,1102462273.525502
2025-08-08 00:00:00+00:00,3911.72,4071.78,3881.02,4011.0,223148.6794,887269178.489158
2025-08-09 00:00:00+00:00,4011.0,4327.3,4007.59,4262.25,223549.3292,937958049.683424
2025-08-10 00:00:00+00:00,4262.26,4334.0,3955.45,4251.83,155394.5058,656189717.04752
2025-08-11 00:00:00+00:00,4251.84,4368.64,4166.25,4224.16,222685.3151,951902594.616843
2025-08-12 00:00:00+00:00,4224.16,4640.0,4219.65,4590.01,276785.4331,1226791902.526182
2025-08-13 00:00:00+00:00,4590.01,4786.53,4564.14,4751.6,306351.0702,1434631475.174667
2025-08-14 00:00:00+00:00,4751.87,4791.31,4451.4,4550.2,356938.6344,1650043393.656398
2025-08-15 00:00:00+00:00,4550.2,4675.0,4363.57,4442.76,242803.4836,1097172959.369306
2025-08-16 00:00:00+00:00,4442.75,4494.76,4375.99,4425.2,107235.4904,474781575.710506
2025-08-17 00:00:00+00:00,4425.29,4578.99,4397.59,4475.5,126998.513,571644091.589419
2025-08-18 00:00:00+00:00,4475.45,4485.35,4227.71,4316.29,262356.0203,1135408654.102515
2025-08-19 00:00:00+00:00,4315.81,4358.15,4067.31,4075.2,264544.0549,1115259091.662642
2025-08-20 00:00:00+00:00,4075.12,4378.89,4063.27,4336.7,281957.2015,1191428275.264237
2025-08-21 00:00:00+00:00,4336.79,4340.79,4203.85,4224.89,130253.6973,556401175.167817
2025-08-22 00:00:00+00:00,4224.89,4887.66,4207.34,4830.54,391938.832,1798962841.676457
2025-08-23 00:00:00+00:00,4830.54,4830.54,4660.01,4776.9,129770.0012,614907765.593903
2025-08-24 00:00:00+00:00,4777.0,4957.17,4708.63,4780.09,237123.6903,1141205809.193859
2025-08-25 00:00:00+00:00,4780.19,4797.73,4334.9,4377.58,287921.7783,1314944642.033331
2025-08-26 00:00:00+00:00,4377.59,4635.09,4312.52,4601.95,261482.7693,1172365808.523161
2025-08-27 00:00:00+00:00,4601.96,4665.0,4482.06,4507.18,279577.7349,1283818169.540413
2025-08-28 00:00:00+00:00,4507.84,4635.61,4428.82,4511.9,174218.8076,790480861.503302
2025-08-29 00:00:00+00:00,4511.82,4517.93,4265.31,4361.07,238130.6963,1039947905.46417
2025-08-30 00:00:00+00:00,4361.27,4416.52,4258.02,4374.99,97450.0779,424593031.380301
2025-08-31 00:00:00+00:00,4374.99,4500.0,4373.67,4392.84,98477.3783,438753202.486447
2025-09-01 00:00:00+00:00,4392.78,4492.2,4211.0,4315.22,172769.2823,754799765.462834
2025-09-02 00:00:00+00:00,4315.25,4417.4,4258.4,4327.22,176876.9774,767027702.437389
2025-09-03 00:00:00+00:00,4327.22,4492.07,4283.96,4452.55,135438.2097,595640797.118099
2025-09-04 00:00:00+00:00,4452.56,4485.0,4265.77,4298.82,144792.5308,631793172.7004141
2025-09-05 00:00:00+00:00,4298.33,4492.0,4255.88,4308.02,193284.6074,842832507.985678
2025-09-06 00:00:00+00:00,4308.1,4329.51,4236.0,4274.71,49508.3719,212246906.040607
2025-09-07 00:00:00+00:00,4274.78,4336.77,4271.0,4306.33,44212.3413,190043539.025872
2025-09-08 00:00:00+00:00,4306.12,4384.99,4279.33,4306.63,113389.5102,490247439.745887
2025-09-09 00:00:00+00:00,4306.63,4382.82,4277.37,4310.67,102727.3655,443737931.402481
2025-09-10 00:00:00+00:00,4310.66,4454.99,4285.53,4350.94,106681.1225,465101496.652191
2025-09-11 00:00:00+00:00,4351.05,4484.34,4340.15,4461.01,126429.3387,559016589.55559
2025-09-12 00:00:00+00:00,4461.01,4754.82,4452.44,4715.61,147608.3002,676014648.987911
2025-09-13 00:00:00+00:00,4715.61,4770.56,4608.19,4669.52,95349.4075,446981313.594615
2025-09-14 00:00:00+00:00,4669.9,4695.44,4578.48,4606.44,78527.3213,363619025.025774
2025-09-15 00:00:00+00:00,4606.44,4672.49,4468.0,4525.15,126687.7668,576085730.143437
2025-09-16 00:00:00+00:00,4525.16,4539.74,4425.12,4503.24,104871.9071,470851371.131478
2025-09-17 00:00:00+00:00,4503.24,4619.0,4412.12,4592.5,153102.427,690002116.60892
2025-09-18 00:00:00+00:00,4592.5,4647.3,4555.72,4590.13,93201.3222,428846535.460463
2025-09-19 00:00:00+00:00,4590.13,4623.3,4438.48,4471.9,103682.6732,467777484.505423
2025-09-20 00:00:00+00:00,4471.91,4511.94,4457.41,4483.42,42806.8556,191858436.760768
2025-09-21 00:00:00+00:00,4483.43,4501.54,4445.87,4447.77,40634.9397,181859650.736759
2025-09-22 00:00:00+00:00,4447.78,4459.18,4065.98,4203.11,206086.326,870908934.358632
2025-09-23 00:00:00+00:00,4203.1,4232.65,4118.08,4165.97,90175.7099,377188374.605954
2025-09-24 00:00:00+00:00,4165.97,4209.2,4075.31,4154.99,83959.0901,349637302.029229
2025-09-25 00:00:00+00:00,4154.99,4163.42,3826.0,3876.83,271113.2088,1078457939.390738
2025-09-26 00:00:00+00:00,3876.83,4071.59,3870.01,4035.0,166863.5853,660925649.891922
2025-09-27 00:00:00+00:00,4035.01,4041.5,3975.55,4021.19,53780.9103,215770695.360544
2025-09-28 00:00:00+00:00,4021.19,4146.9,3967.61,4144.2,79415.4513,321092133.285141
2025-09-29 00:00:00+00:00,4144.19,4239.55,4084.2,4218.36,111588.9022,463753245.206745
2025-09-30 00:00:00+00:00,4218.3,4248.29,4094.3,4146.64,116919.1902,486439418.38597
2025-10-01 00:00:00+00:00,4146.65,4359.09,4125.1,4350.99,166298.8228,709408212.742933
2025-10-02 00:00:00+00:00,4350.99,4520.6,4335.65,4487.97,156501.5582,691251409.74495
2025-10-03 00:00:00+00:00,4487.97,4596.21,4431.73,4517.19,172112.3319,774784514.694146
2025-10-04 00:00:00+00:00,4517.2,4521.94,4443.38,4489.81,62924.2871,282305386.89368
2025-10-05 00:00:00+00:00,4489.81,4619.85,4469.92,4516.37,120952.6867,550026716.385483
2025-10-06 00:00:00+00:00,4516.36,4740.0,4489.94,4686.95,139358.9459,644539083.453558
2025-10-07 00:00:00+00:00,4686.95,4759.28,4433.75,4450.75,192256.8698,882843484.427054
2025-10-08 00:00:00+00:00,4450.66,4560.0,4414.2,4527.86,130015.45390000001,583005086.360523
2025-10-09 00:00:00+00:00,4527.9,4533.4,4267.65,4371.27,174284.663,761427621.128298
2025-10-10 00:00:00+00:00,4371.27,4396.78,3378.0,3836.62,439564.4022,1750157161.962305
2025-10-11 00:00:00+00:00,3836.62,3886.48,3647.24,3751.09,272297.722,1031347258.894554
2025-10-12 00:00:00+00:00,3751.1,4201.69,3698.53,4156.17,284397.4081,1130681035.347347
2025-10-13 00:00:00+00:00,4156.17,4297.0,4046.11,4245.16,228266.4604,950261597.942964
2025-10-14 00:00:00+00:00,4245.24,4267.72,3887.0,4126.89,340888.1169,1381375424.474051
2025-10-15 00:00:00+00:00,4126.88,4220.0,3927.98,3987.79,223187.5756,907413648.324311
2025-10-16 00:00:00+00:00,3987.8,4087.2,3827.21,3895.5,220080.6419,872509532.724102
2025-10-17 00:00:00+00:00,3895.5,3951.72,3673.8,3833.19,272857.849,1035484483.30829
2025-10-18 00:00:00+00:00,3833.19,3932.71,3820.8,3890.63,90021.6112,349431949.761854
2025-10-19 00:00:00+00:00,3890.63,4033.12,3828.06,3984.31,133004.5331,524309486.328813
2025-10-20 00:00:00+00:00,3984.3,4088.0,3910.56,3980.86,141643.8035,567099908.492038
2025-10-21 00:00:00+00:00,3980.93,4112.43,3841.47,3875.04,210646.242,833440543.497909
2025-10-22 00:00:00+00:00,3875.02,3891.54,3707.3,3806.18,217919.0025,832411812.537527
2025-10-23 00:00:00+00:00,3806.32,3937.16,3797.1,3858.59,132746.6083,512804749.087887
2025-10-24 00:00:00+00:00,3858.6,4027.87,3847.5,3936.1,130464.0532,513527337.627956
2025-10-25 00:00:00+00:00,3936.1,3969.44,3913.53,3954.84,43219.706,170388680.898552
2025-10-26 00:00:00+00:00,3954.83,4179.72,3915.74,4159.44,98853.4174,401231769.803872
2025-10-27 00:00:00+00:00,4159.45,4254.0,4095.27,4120.92,140176.4414,586281028.505318
2025-10-28 00:00:00+00:00,4120.8,4176.12,3932.03,3980.36,151152.5019,615908364.174238
2025-10-29 00:00:00+00:00,3980.36,4037.96,3841.15,3904.05,152241.4081,601709016.12481
2025-10-30 00:00:00+00:00,3904.05,3949.79,3679.11,3804.96,152373.6916,581413399.814082
2025-10-31 00:00:00+00:00,3805.15,3904.34,3796.41,3847.09,123095.6451,473847960.12819
2025-11-01 00:00:00+00:00,3847.1,3908.4,3829.75,3872.96,42711.4799,165304778.177515
2025-11-02 00:00:00+00:00,3872.96,3917.87,3838.38,3906.25,55122.7972,213696327.038767
2025-11-03 00:00:00+00:00,3906.26,3914.64,3557.98,3603.78,215249.5917,791997481.66213
2025-11-04 00:00:00+00:00,3603.78,3654.3,3055.96,3286.85,434387.2618,1462824494.788
2025-11-05 00:00:00+00:00,3287.01,3481.87,3166.11,3425.03,223286.6447,746233819.977073
2025-11-06 00:00:00+00:00,3424.9,3456.63,3243.59,3313.96,190444.2415,637651440.393011
2025-11-07 00:00:00+00:00,3314.04,3472.62,3192.31,3434.4,193135.0664,642113965.933685
2025-11-08 00:00:00+00:00,3434.39,3486.89,3355.41,3401.03,88916.5155,303882210.204841
2025-11-09 00:00:00+00:00,3401.04,3623.75,3358.37,3583.08,113740.3291,397195142.591808
2025-11-10 00:00:00+00:00,3583.08,3658.9,3506.56,3567.27,126753.3131,454175876.744046
2025-11-11 00:00:00+00:00,3567.26,3647.73,3403.99,3416.88,143932.3696,506207274.912932
2025-11-12 00:00:00+00:00,3417.0,3588.4,3371.5,3414.98,138922.8147,480356167.460361
2025-11-13 00:00:00+00:00,3414.58,3565.49,3153.34,3230.06,277541.9497,936978809.737813
2025-11-14 00:00:00+00:00,3230.15,3255.66,3068.16,3110.78,266880.4107,845903055.352102
2025-11-15 00:00:00+00:00,3110.79,3229.28,3108.84,3166.46,67273.9343,213484735.468994
2025-11-16 00:00:00+00:00,3166.46,3247.11,3002.41,3093.25,165213.6264,514435876.455178
2025-11-17 00:00:00+00:00,3093.25,3221.62,2956.62,3028.59,202720.5668,626161927.599913
2025-11-18 00:00:00+00:00,3028.6,3169.05,2943.34,3122.66,209722.6678,640337904.48989
2025-11-19 00:00:00+00:00,3122.65,3124.63,2870.37,3023.36,239669.7286,715657232.989047
2025-11-20 00:00:00+00:00,3023.37,3061.89,2785.24,2831.61,245735.6277,715332903.64948
2025-11-21 00:00:00+00:00,2831.56,2883.84,2620.2,2764.65,376873.3066,1031624111.444608
2025-11-22 00:00:00+00:00,2764.82,2797.89,2703.17,2769.07,75905.7732,208235431.014215
2025-11-23 00:00:00+00:00,2769.07,2857.68,2767.05,2801.84,90468.9148,254843903.026531
2025-11-24 00:00:00+00:00,2801.7,2986.4,2762.72,2953.29,171752.3018,493484452.963076
2025-11-25 00:00:00+00:00,2953.29,2980.0,2856.2,2959.2,137445.1226,400609427.74565
2025-11-26 00:00:00+00:00,2959.16,3045.46,2888.23,3026.96,108338.2719,321001095.943083
2025-11-27 00:00:00+00:00,3026.88,3072.95,2985.83,3015.56,74125.8567,224206706.75924
2025-11-28 00:00:00+00:00,3015.56,3100.24,2994.21,3032.19,92106.276,280390111.514643
2025-11-29 00:00:00+00:00,3032.1,3053.74,2963.08,2990.25,49239.0242,147908969.504904
